H2O,flux,Tem,V,cd,H2,CO,Q
0.5,450,1023,1.52,20289.0,0.34996,0.23509000000000002,3.3268
0.5,500,1123,1.19,7580.8,0.10877,0.049326999999999996,-0.19608
0.9,550,1073,0.92,1177.1,0.020399,0.0011335999999999998,-0.16801
0.5,400,1103,1.4,19414.0,0.35700000000000004,0.24996,1.7465
0.5,470,1023,1.42,10277.0,0.16630999999999999,0.07738099999999999,1.3854
0.1,550,1073,1.28,5048.7,0.01492,0.078192,-0.45392
0.3,400,1023,0.9,222.83,0.0028779,0.0027133,-0.046618
0.55,500,1023,0.98,549.03,0.0085913,0.002445,-0.060138
0.5,500,1123,1.21,8490.3,0.12202,0.056375,-0.11679
0.35,500,1023,1.56,19697.0,0.22034,0.2581,2.991
0.9,500,1123,1.0,3834.0,0.073335,0.0049256,-0.46575
0.8,400,1123,1.01,3663.5,0.081669,0.011787,-0.45561
0.1,350,1073,1.29,5127.5,0.022276,0.12713,-0.46121
0.1,450,1073,1.05,1414.0,0.0051988,0.026313999999999997,-0.33583
0.1,450,1073,0.97,795.48,0.0029522,0.014777,-0.22564
0.3,450,1073,0.92,558.41,0.006543300000000001,0.0059057,-0.1206
0.5,500,1033,1.13,1640.5,0.024404,0.008783299999999999,-0.046886000000000004
0.4,500,1123,1.21,7405.6,0.092333,0.061362,-0.23388
0.1,350,1073,1.32,5950.8,0.025627999999999998,0.14882,-0.4291
0.5,440,1023,1.36,6539.2,0.11147,0.047519,0.6953199999999999
0.5,480,1023,1.04,784.06,0.012154,0.0042844,-0.062929
0.5,500,1123,1.06,3606.0,0.051415999999999996,0.021703,-0.37392
0.4,450,1073,1.25,5314.5,0.074724,0.047511000000000005,0.008243700000000001
0.7,550,1073,1.31,12464.0,0.20778000000000002,0.045297000000000004,0.9206200000000001
0.5,460,1023,1.11,1242.6,0.020049,0.0072218000000000004,-0.047106999999999996
0.95,500,1023,1.25,6009.5,0.12732000000000002,0.0026549,0.49556999999999995
0.3,350,1073,1.07,1663.1,0.024023,0.023780000000000003,-0.23256999999999997
0.9,450,1073,1.32,19146.0,0.55488,0.045113,1.2012
0.6,500,1023,1.55,26196.0,0.50653,0.26941,5.5769
0.6,450,1123,0.98,2470.6,0.042358,0.013012000000000001,-0.35666
0.5,470,1023,0.91,301.09,0.0047462,0.0016847000000000001,-0.047625
0.5,400,1063,0.93,681.4,0.012205,0.0048850000000000005,-0.11792000000000001
0.2,500,1023,1.32,3699.4,0.025647000000000003,0.049999,0.035302999999999994
0.5,400,1103,1.24,8071.7,0.14399,0.070572,-0.010375
0.5,400,1103,1.19,6039.0,0.10720999999999999,0.049955,-0.18524000000000002
0.5,500,1103,1.35,15623.0,0.22983,0.12443,1.0838
0.8,400,1123,1.24,14691.0,0.37682,0.064066,0.09210800000000001
0.2,450,1123,1.1,3284.2,0.02543,0.047965,-0.57218
0.3,400,1123,1.24,7518.4,0.090149,0.10522999999999999,-0.40109
0.5,470,1023,1.6,25359.0,0.43203,0.35141999999999995,5.7572
0.2,450,1123,1.06,2600.6,0.020362,0.037645,-0.50935
0.9,450,1023,1.27,6705.0,0.15533,0.0080553,0.57452
0.1,450,1123,1.59,21670.0,0.066079,0.48289,0.55403
0.65,500,1023,1.14,1811.7,0.030774,0.0059997,-0.000392
0.25,500,1023,1.46,9429.2,0.080634,0.12228,0.9210299999999999
0.4,400,1023,1.17,1644.2,0.026348000000000003,0.015278,-0.03657
0.3,450,1073,0.97,835.43,0.0097738,0.0088598,-0.1585
0.2,550,1073,1.14,2436.1,0.01622,0.028419,-0.31049
0.5,400,1033,1.12,1577.7,0.028793,0.011106,-0.068142
0.6,450,1023,1.14,1718.2,0.031052,0.0076725,-0.01475
0.6,350,1073,1.49,21081.0,0.57163,0.35199,3.639
0.05,500,1023,1.15,1438.6,0.0020567,0.026900999999999998,-0.22912
0.9,400,1023,0.92,546.03,0.013085,0.000625,-0.068737
0.4,450,1123,1.15,5290.1,0.072772,0.04766,-0.36582
0.5,400,1113,1.25,9495.4,0.16913,0.086516,0.033757999999999996
0.5,500,1053,1.57,27040.0,0.42803,0.34558,6.6389
0.15,500,1023,1.12,1137.9,0.0057414,0.017161000000000003,-0.15727
0.3,450,1023,1.22,2068.6,0.023857,0.022768,-0.029488999999999998
0.7,550,1073,0.98,1461.6,0.022677000000000003,0.0040872,-0.17617
0.5,410,1023,1.58,22771.0,0.43955,0.36577,4.4671
0.8,450,1073,1.28,12077.0,0.26976,0.039267,0.63443
0.8,400,1023,0.96,666.7,0.015202,0.0015520999999999998,-0.072741
0.3,500,1023,1.5,13118.0,0.13107,0.1629,1.6397
0.85,500,1023,1.39,18530.0,0.44681000000000004,0.050196,2.3503
0.7,500,1023,1.44,19065.0,0.38883,0.10257999999999999,2.8873
0.5,480,1023,1.34,5552.7,0.087072,0.034843,0.55934
0.4,350,1073,1.36,10305.0,0.17876,0.14735,0.49571000000000004
0.9,500,1023,1.24,5101.5,0.10352,0.0048905,0.38406999999999997
0.4,400,1123,0.92,1204.1,0.018616999999999998,0.011562000000000001,-0.23394
0.8,500,1023,1.06,1302.3,0.024065,0.0022639,-0.05166900000000001
0.5,400,1083,1.05,2075.4,0.036914999999999996,0.015465999999999999,-0.22832
0.5,410,1023,1.23,2694.1,0.048485,0.018838,0.086916
0.4,500,1123,1.12,4494.0,0.05642899999999999,0.035045,-0.37643000000000004
0.5,500,1043,1.43,14105.0,0.21423000000000003,0.10935999999999998,1.7994
0.5,430,1023,1.34,5663.6,0.098378,0.04118,0.5413100000000001
0.3,400,1023,1.04,665.85,0.008599500000000001,0.00813,-0.086408
0.5,420,1023,1.34,5686.5,0.10096000000000001,0.042672,0.5371199999999999
0.3,400,1023,1.03,621.27,0.0080257,0.0075807,-0.084382
0.9,450,1123,1.08,6217.0,0.13568,0.0093116,-0.47936000000000006
0.3,450,1123,1.52,23449.0,0.22948000000000002,0.40966,1.8527
0.1,450,1073,1.46,12076.0,0.040116000000000006,0.24575999999999998,0.059096
0.5,500,1103,1.28,10299.0,0.14998,0.071156,0.30208
0.6,400,1023,1.09,1266.7,0.025503,0.0064888,-0.056455
0.65,500,1023,1.01,774.26,0.013081,0.0025014,-0.063431
0.5,450,1023,1.42,10362.0,0.17469,0.083164,1.3714
0.8,550,1073,1.15,4886.7,0.082383,0.009659399999999999,-0.049770999999999996
0.6,450,1123,1.07,4314.6,0.074528,0.023344999999999998,-0.39925
0.9,500,1123,1.17,10966.0,0.22746999999999998,0.015632,-0.25775
0.6,550,1073,1.04,1917.6,0.027882,0.007312999999999999,-0.17619
0.1,500,1023,1.24,2348.9,0.0073056,0.040165,-0.19399999999999998
0.1,500,1023,1.54,13206.0,0.040694,0.24745,0.98814
0.5,400,1083,1.07,2348.5,0.041791,0.017596,-0.22999
0.3,550,1073,1.02,1189.9,0.011652,0.010099,-0.18557
0.2,450,1123,1.45,17017.0,0.11274,0.30495,0.092795
0.5,500,1113,1.25,9603.0,0.13896,0.065303,0.1012
0.9,400,1023,1.12,2234.1,0.054652,0.0026142,-0.0072923
0.1,550,1073,1.42,10179.0,0.028997000000000002,0.16374,-0.10801
0.4,550,1073,1.18,3490.1,0.041213,0.023375999999999997,-0.11414
0.5,500,1053,1.38,11136.0,0.16712,0.07871900000000001,1.1209
0.35,500,1023,1.04,669.15,0.007981100000000001,0.005478899999999999,-0.072189
0.2,500,1123,1.54,22608.0,0.13246,0.38806999999999997,1.0092
0.8,400,1023,1.14,2265.8,0.052488,0.0054966,0.005749499999999999
0.2,450,1073,1.11,2037.0,0.016194,0.029348000000000003,-0.3055
0.5,500,1043,1.34,7379.8,0.11055999999999999,0.046694,0.64932
0.3,500,1123,1.33,12173.0,0.11695,0.14284000000000002,-0.018861000000000003
0.6,500,1023,1.25,3449.5,0.056920000000000005,0.014230000000000001,0.21706999999999999
0.1,500,1023,0.98,447.77,0.0014214,0.0075802,-0.11005999999999999
0.1,400,1123,1.24,6060.3,0.022848,0.1304,-0.9015200000000001
0.4,450,1073,1.47,19059.0,0.25886,0.25094,1.9873
0.2,500,1023,1.0,492.81,0.0034729,0.006433400000000001,-0.092769
0.05,500,1023,1.55,13483.0,0.019489,0.27338,0.8605200000000001
0.55,500,1023,1.47,16703.0,0.27802,0.12535,2.6577
0.1,450,1123,1.4,12260.0,0.039671,0.24536,-0.68508
0.5,500,1033,1.36,7401.0,0.11155999999999999,0.046752999999999996,0.77574
0.6,550,1073,1.16,4006.4,0.058714999999999996,0.015889,-0.07118300000000001
0.4,400,1023,1.35,5294.0,0.084689,0.054741,0.43326000000000003
0.75,500,1023,1.51,26718.0,0.69719,0.20888,4.8264
0.5,500,1053,1.01,1035.3,0.015221,0.0056095,-0.11849000000000001
0.5,400,1023,0.91,305.48,0.0055817,0.0020804,-0.050135
0.4,500,1023,1.12,1173.4,0.015368999999999999,0.0083026,-0.053678
0.3,350,1073,1.08,1769.8,0.025534,0.025366,-0.23701999999999998
0.2,350,1073,1.18,3012.8,0.029189999999999997,0.057857000000000006,-0.34153
0.8,350,1073,0.94,1232.5,0.031314999999999996,0.0041056,-0.18633
0.4,400,1023,1.2,1982.2,0.031757,0.018584,-0.007148300000000001
0.5,500,1103,1.24,8124.3,0.11782999999999999,0.053209000000000006,0.049227
0.6,450,1073,1.26,7559.6,0.13635999999999998,0.042686,0.25709
0.9,550,1073,1.13,4837.5,0.086641,0.0047557,-0.078952
0.7,550,1073,0.94,1098.7,0.017013999999999998,0.0030704,-0.15822
0.2,500,1023,1.05,704.72,0.0049582,0.0092134,-0.1117
0.5,400,1103,1.47,23273.0,0.44075,0.37134,3.8609
0.5,490,1023,1.25,2991.4,0.045723,0.016878,0.15382
0.5,500,1033,0.94,451.84,0.0067007,0.0023754,-0.065499
0.5,400,1053,1.37,10549.0,0.19483,0.099955,0.9029299999999999
0.3,400,1023,1.15,1357.5,0.017463,0.016786000000000002,-0.083455
0.6,450,1123,1.03,3395.2,0.058419000000000006,0.018095,-0.39399
0.7,400,1023,1.35,9183.4,0.21339,0.04648,1.0029
0.6,450,1023,1.18,2217.2,0.040164,0.01006,0.036357
0.75,500,1023,0.93,489.81,0.008763600000000002,0.001076,-0.060061
0.3,450,1073,1.43,13452.0,0.14277,0.18858,0.81802
0.5,400,1043,1.39,10803.0,0.20094,0.10353,1.0816
0.6,400,1023,1.51,21411.0,0.50547,0.27021999999999996,3.5675
0.1,500,1123,0.97,1353.7,0.0044706,0.022638,-0.41586999999999996
0.5,500,1093,1.04,2214.2,0.031958999999999994,0.012725,-0.24784
0.2,450,1073,1.07,1595.2,0.012775,0.022838999999999998,-0.27747
0.5,400,1033,1.43,12819.0,0.24124,0.1328,1.5606
0.5,400,1123,0.92,1397.1,0.024386,0.010656,-0.25577
0.6,350,1073,1.02,1708.4,0.037877,0.011359999999999999,-0.20282
0.5,400,1123,0.96,1882.6,0.032886,0.014428999999999999,-0.3079
0.5,490,1023,1.51,19530.0,0.30954,0.18958,3.2332
0.1,500,1023,1.55,13903.0,0.042723000000000004,0.2624,1.0841
0.9,450,1123,1.23,15740.0,0.40002,0.030782999999999998,0.030949
0.6,450,1073,1.06,2192.9,0.038502999999999996,0.010801,-0.18884
0.1,450,1073,0.91,465.67,0.0017309,0.008653000000000001,-0.14604
0.7,550,1073,1.25,8191.1,0.13239,0.026455000000000003,0.34565
0.7,350,1073,1.19,5604.4,0.13867000000000002,0.030704000000000002,-0.046555
0.2,450,1023,1.5,11581.0,0.084374,0.19854000000000002,1.0469
0.3,400,1123,1.55,23047.0,0.2507,0.48491999999999996,2.1673
0.5,470,1023,0.92,326.78,0.0051527000000000005,0.0018277,-0.049861
0.4,350,1073,1.11,2332.1,0.041282,0.026157,-0.21095999999999998
0.3,550,1073,1.34,8094.2,0.075508,0.078512,0.23586
0.6,450,1023,1.5,21786.0,0.45006999999999997,0.2163,3.6556
0.5,500,1113,0.92,1248.3,0.017825,0.0072377,-0.22626
0.5,500,1043,0.94,533.21,0.007868,0.0028420999999999997,-0.080276
0.2,500,1123,1.12,3701.6,0.026139,0.048414,-0.59623
0.8,450,1123,1.18,10369.0,0.21979,0.033010000000000005,-0.22716999999999998
0.5,400,1043,1.0,842.3,0.015259,0.0059053000000000005,-0.10378
0.5,500,1093,1.1,3187.9,0.046072,0.018634,-0.24115
0.6,500,1123,1.02,3208.4,0.049958999999999996,0.014995,-0.38319000000000003
0.2,450,1073,0.9,429.82,0.0035034999999999997,0.0060793,-0.1139
0.1,400,1123,1.58,20406.0,0.069191,0.51755,0.39779000000000003
0.1,350,1073,0.97,787.51,0.0036389000000000005,0.018897,-0.22626999999999997
0.65,500,1023,1.33,6680.0,0.11679,0.026351999999999997,0.73451
0.5,400,1053,0.97,793.91,0.014302,0.0056295,-0.11592999999999999
0.6,450,1073,1.32,11264.0,0.20759,0.07117000000000001,0.747
0.7,350,1073,0.99,1577.9,0.037670999999999996,0.0077793,-0.20313
0.8,450,1023,0.93,524.79,0.010668,0.0010449,-0.064452
0.6,400,1123,1.28,14465.0,0.29773,0.12009,0.47534
0.5,400,1103,1.26,9075.3,0.16229000000000002,0.081669,0.093159
0.8,350,1073,1.0,1883.2,0.048159,0.0062861,-0.21833000000000002
0.9,400,1023,1.35,14884.0,0.46875,0.03398,1.5219999999999998
0.5,460,1023,1.19,2056.6,0.033243,0.012216,0.025398
0.4,450,1023,1.44,10078.0,0.14413,0.10375,1.2612
0.2,500,1023,1.52,13050.0,0.08617000000000001,0.20215999999999998,1.3115
0.5,400,1093,1.25,7684.5,0.13766,0.06637,0.051037
0.9,400,1023,1.37,17608.0,0.61369,0.051064,1.8129
0.8,450,1023,1.27,5608.9,0.11990999999999999,0.013411000000000001,0.46071999999999996
0.4,550,1073,1.39,12518.0,0.1451,0.1036,1.0155
0.7,450,1023,1.23,3564.6,0.070029,0.012093000000000001,0.19445
0.2,400,1123,1.6,22625.0,0.15975999999999999,0.5354899999999999,1.4798
0.3,450,1073,1.5,18568.0,0.19034,0.29377,1.5865
0.5,470,1023,1.22,2480.4,0.039348,0.014523,0.078543
0.1,450,1073,1.52,15587.0,0.050595,0.32954,0.45787
0.7,450,1073,1.27,9504.6,0.18965,0.042099,0.43096
0.5,500,1053,0.97,782.34,0.011495,0.0042284,-0.1082
0.4,450,1023,1.22,2217.1,0.031935000000000005,0.018189,0.028986
0.2,400,1023,1.05,712.51,0.0061903999999999995,0.011706999999999999,-0.11596
0.7,450,1073,0.92,946.98,0.017718,0.003414,-0.15282
0.3,450,1023,1.39,6177.5,0.07022300000000001,0.07435,0.49956999999999996
0.1,500,1123,1.27,7152.6,0.022246000000000002,0.12279000000000001,-0.91485
0.4,350,1073,1.35,9708.9,0.16871,0.1361,0.42308
0.8,500,1123,1.2,11861.0,0.22863000000000003,0.033882999999999996,-0.089867
0.5,400,1113,1.09,3802.9,0.06688999999999999,0.029944,-0.34833000000000003
0.3,450,1123,1.4,16500.0,0.16738,0.24295,0.42628
0.5,500,1023,1.43,10989.0,0.16808,0.077639,1.5590000000000002
0.3,500,1023,1.4,6546.9,0.067755,0.070109,0.58697
0.2,350,1073,1.5,15331.0,0.12894,0.37533,0.69179
0.5,400,1023,1.1,1185.6,0.021743000000000002,0.0081694,-0.058662
0.35,500,1023,1.0,505.34,0.0060271000000000005,0.0041315,-0.066711
0.4,500,1123,1.3,12138.0,0.14956,0.11209000000000001,0.22733000000000003
0.5,400,1063,1.37,11773.0,0.21674000000000002,0.11607999999999999,0.9477700000000001
0.4,500,1123,1.29,11495.0,0.14187,0.10455,0.15295
0.4,500,1123,1.18,6277.2,0.078475,0.050763,-0.30695
0.5,400,1123,1.28,12443.0,0.2222,0.12372000000000001,0.2773
0.6,550,1073,0.99,1380.7,0.020037,0.0052333,-0.1687
0.4,500,1023,1.6,23933.0,0.30229,0.32526,4.305
0.1,450,1023,1.47,8868.5,0.030361000000000003,0.17845999999999998,0.40957
0.1,500,1023,1.01,563.21,0.0017849,0.009537299999999999,-0.12867
0.5,400,1053,0.95,684.29,0.012322,0.004848399999999999,-0.10784
0.3,350,1073,1.06,1561.4,0.022581,0.022276,-0.22755
0.2,350,1073,1.17,2850.4,0.02769,0.054584,-0.34033
0.5,480,1023,1.4,8739.4,0.13815999999999998,0.060765999999999994,1.1209
0.1,400,1123,1.54,18850.0,0.06434400000000001,0.46584,0.081138
0.3,450,1073,1.34,8074.2,0.089178,0.099967,0.17795
0.5,430,1023,1.4,8927.4,0.15649000000000002,0.072639,1.0922
0.3,350,1073,1.28,5654.9,0.078673,0.089349,-0.099569
0.5,500,1103,1.34,14735.0,0.21641,0.11449000000000001,0.93774
0.95,500,1023,1.37,19984.0,0.5843,0.020069,2.2261
0.1,450,1123,1.34,9562.9,0.031652,0.18692,-0.8431
0.5,450,1023,1.29,3953.2,0.065522,0.025606,0.28102
0.5,400,1083,1.15,3786.9,0.06757300000000001,0.029327,-0.18661
0.85,500,1023,0.94,593.98,0.011183,0.0007570000000000001,-0.06547599999999999
0.45,500,1023,1.51,17838.0,0.25297,0.17775,2.8421
0.1,500,1123,1.34,9718.2,0.029512,0.16995,-0.8444299999999999
0.5,500,1123,0.93,1527.1,0.021719,0.0089538,-0.26719
0.3,350,1073,1.14,2534.8,0.036278,0.036987,-0.24875999999999998
0.8,450,1023,1.18,2915.9,0.060580999999999996,0.006190600000000001,0.091426
0.2,550,1073,1.07,1597.9,0.01077,0.018438999999999997,-0.27108000000000004
0.8,400,1023,1.17,2771.1,0.064542,0.0068665,0.05778200000000001
0.5,500,1063,1.27,6046.5,0.089259,0.0371,0.2328
0.15,500,1023,1.37,4956.4,0.024694999999999998,0.077287,0.084213
0.9,400,1123,1.06,5424.7,0.13234,0.009348,-0.49971000000000004
0.15,500,1023,1.51,11674.0,0.056824,0.19635,0.94475
0.6,450,1073,1.31,10529.0,0.19319,0.06500800000000001,0.64326
0.5,450,1023,1.37,7021.8,0.11737,0.050335000000000005,0.78679
0.6,400,1023,1.05,975.67,0.019614,0.0049626,-0.068003
0.6,350,1073,1.26,7586.5,0.1746,0.060017999999999995,0.18404
0.2,450,1023,1.38,5390.0,0.040847,0.08349,0.21706999999999999
0.9,400,1123,0.95,2685.3,0.063466,0.0045714,-0.4194
0.5,450,1023,1.35,6045.6,0.10078,0.041949,0.62063
0.5,400,1043,1.43,14223.0,0.26679,0.15462,1.6441
0.2,400,1023,1.38,5416.1,0.045535,0.09550299999999999,0.2004
0.1,400,1123,1.18,4592.8,0.017603999999999998,0.097785,-0.8544700000000001
0.3,450,1023,1.28,2999.9,0.034495,0.033643,0.06612
0.7,450,1023,1.01,835.25,0.016096,0.0025875,-0.068266
0.5,420,1023,1.09,1105.6,0.019386,0.0071625,-0.059630999999999997
0.3,450,1023,1.4,6620.1,0.075103,0.080511,0.56526
0.8,550,1073,1.43,28972.0,0.7097,0.15429,3.5029
0.5,400,1023,1.03,748.84,0.013718000000000001,0.0051111,-0.06980900000000001
0.9,500,1123,1.22,15082.0,0.33299999999999996,0.024159,0.018658
0.5,400,1083,1.22,5732.5,0.10275,0.046745,-0.043138
0.2,550,1073,0.9,431.6,0.0029531999999999996,0.0049277,-0.11267
0.6,450,1073,1.18,4568.0,0.081102,0.023748,-0.057326999999999996
0.1,450,1123,1.12,3459.5,0.0122,0.064805,-0.7685
0.5,500,1073,1.11,2608.1,0.038044,0.014830000000000001,-0.16265
0.1,450,1073,1.06,1507.1,0.0055326,0.028058,-0.34874
0.6,450,1123,0.91,1491.7,0.025477,0.0078035,-0.26974000000000004
0.1,500,1023,1.23,2220.0,0.0069083,0.037931,-0.19764
0.8,450,1123,1.3,21116.0,0.53013,0.099936,0.83419
0.7,500,1123,1.24,13414.0,0.24101,0.058441999999999994,0.21678000000000003
0.5,500,1023,1.44,11898.0,0.18232,0.086543,1.7288
0.8,350,1073,1.18,5992.8,0.1609,0.022352,-0.050666
0.2,450,1023,1.44,7921.1,0.05922,0.12767,0.5432
0.5,460,1023,1.3,4218.3,0.06856,0.026795,0.32734
0.8,400,1123,1.17,9615.4,0.2288,0.035258,-0.29903
0.5,500,1053,1.43,15696.0,0.23758,0.12739,1.9168
0.5,400,1063,1.26,5748.6,0.10421,0.046612,0.13867000000000002
0.5,500,1113,1.13,4825.0,0.069229,0.029502999999999998,-0.2968
0.5,500,1083,1.37,14494.0,0.21506,0.11234000000000001,1.2027
0.4,450,1023,1.49,14415.0,0.20397,0.16957,2.008
0.5,400,1023,1.17,1845.2,0.033893,0.012952000000000002,-0.01018
0.1,550,1073,1.49,14154.0,0.039329,0.23524,0.30545
0.65,500,1023,0.95,502.97,0.0084835,0.0016225999999999999,-0.059466
0.3,350,1073,1.11,2123.4,0.030519,0.030683,-0.24645
0.7,500,1023,1.27,4640.8,0.082978,0.014235,0.3788
0.05,500,1023,1.09,1003.4,0.0014437999999999999,0.018736000000000003,-0.19891
0.6,400,1123,0.9,1364.1,0.026004000000000003,0.0082049,-0.25540999999999997
0.5,400,1083,1.23,6086.8,0.1092,0.050131,-0.010409
0.6,350,1073,0.95,1051.7,0.023233,0.006936399999999999,-0.16795
0.3,450,1023,0.91,241.82,0.0028031999999999996,0.002593,-0.048514
0.5,400,1063,1.47,20135.0,0.37973,0.27638,2.5206
0.3,500,1123,1.39,16130.0,0.15064,0.20488,0.40863
0.9,450,1023,1.05,1378.8,0.029692000000000003,0.0013390999999999998,-0.05921799999999999
0.65,500,1023,1.12,1594.6,0.027056,0.0052468,-0.020457
0.6,350,1073,1.18,4590.3,0.1035,0.032879000000000005,-0.098844
0.5,400,1073,1.44,18992.0,0.35439,0.24522,2.075
0.9,550,1073,1.17,6316.7,0.11494000000000001,0.006403699999999999,0.043757
0.2,400,1023,1.45,8477.0,0.069802,0.15780999999999998,0.5818300000000001
0.5,420,1023,1.28,3733.3,0.06590499999999999,0.026211,0.2333
0.1,350,1073,1.36,7249.0,0.030825,0.18392,-0.35801
0.5,500,1043,1.02,947.61,0.014003,0.0050665,-0.097666
0.3,500,1023,1.54,16652.0,0.16272,0.2242,2.2406
0.3,350,1073,1.17,3015.7,0.042957999999999996,0.044524,-0.24209
